_id,MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
15312,Kontinente,australisch,2025,202512,,1114,,,
15313,Kontinente,australisch,2024,202401,1076,1077,0.37,-0.09,1060
15314,Kontinente,australisch,2024,202402,1079,1077,0.28,0.19,1060
15315,Kontinente,australisch,2024,202403,1081,1073,0.19,0.75,1061
15316,Kontinente,australisch,2024,202404,1092,1082,1.02,0.92,1062
15317,Kontinente,australisch,2024,202405,1088,1048,-0.37,3.82,1065
15318,Kontinente,australisch,2024,202406,1097,1038,0.83,5.68,1070
15319,Kontinente,australisch,2024,202407,1096,1035,-0.09,5.89,1075
15320,Kontinente,australisch,2024,202408,1092,1029,-0.36,6.12,1080
15321,Kontinente,australisch,2024,202409,1104,1048,1.1,5.34,1085
15322,Kontinente,australisch,2024,202410,1119,1070,1.36,4.58,1089
15323,Kontinente,australisch,2024,202411,1115,1074,-0.36,3.82,1093
15324,Kontinente,australisch,2024,202412,1114,1072,-0.09,3.92,1096
15325,Kontinente,australisch,2023,202301,1077,1076,-0.28,0.09,1078
15326,Kontinente,australisch,2023,202302,1077,1074,0,0.28,1078
15327,Kontinente,australisch,2023,202303,1073,1074,-0.37,-0.09,1078
15328,Kontinente,australisch,2023,202304,1082,1086,0.84,-0.37,1077
15329,Kontinente,australisch,2023,202305,1048,1094,-3.14,-4.2,1074
15330,Kontinente,australisch,2023,202306,1038,1104,-0.95,-5.98,1068
15331,Kontinente,australisch,2023,202307,1035,1107,-0.29,-6.5,1062
15332,Kontinente,australisch,2023,202308,1029,1043,-0.58,-1.34,1061
15333,Kontinente,australisch,2023,202309,1048,1051,1.85,-0.29,1061
15334,Kontinente,australisch,2023,202310,1070,1070,2.1,0,1061
15335,Kontinente,australisch,2023,202311,1074,1071,0.37,0.28,1061
15336,Kontinente,australisch,2023,202312,1072,1080,-0.19,-0.74,1060
15337,Kontinente,australisch,2022,202201,1076,1087,0.56,-1.01,1071
15338,Kontinente,australisch,2022,202202,1074,1089,-0.19,-1.38,1070
15339,Kontinente,australisch,2022,202203,1074,1078,0,-0.37,1070
15340,Kontinente,australisch,2022,202204,1086,1062,1.12,2.26,1072
15341,Kontinente,australisch,2022,202205,1094,1067,0.74,2.53,1074
15342,Kontinente,australisch,2022,202206,1104,1066,0.91,3.56,1077
15343,Kontinente,australisch,2022,202207,1107,1063,0.27,4.14,1081
15344,Kontinente,australisch,2022,202208,1043,1077,-5.78,-3.16,1078
15345,Kontinente,australisch,2022,202209,1051,1067,0.77,-1.5,1077
15346,Kontinente,australisch,2022,202210,1070,1072,1.81,-0.19,1076
15347,Kontinente,australisch,2022,202211,1071,1067,0.09,0.37,1077
15348,Kontinente,australisch,2022,202212,1080,1070,0.84,0.93,1078
15349,Kontinente,australisch,2021,202101,1087,1154,0.28,-5.81,1106
15350,Kontinente,australisch,2021,202102,1089,1142,0.18,-4.64,1102
15351,Kontinente,australisch,2021,202103,1078,1129,-1.01,-4.52,1097
15352,Kontinente,australisch,2021,202104,1062,1117,-1.48,-4.92,1093
15353,Kontinente,australisch,2021,202105,1067,1115,0.47,-4.3,1089
15354,Kontinente,australisch,2021,202106,1066,1105,-0.09,-3.53,1086
15355,Kontinente,australisch,2021,202107,1063,1098,-0.28,-3.19,1083
15356,Kontinente,australisch,2021,202108,1077,1098,1.32,-1.91,1081
15357,Kontinente,australisch,2021,202109,1067,1098,-0.93,-2.82,1078
15358,Kontinente,australisch,2021,202110,1072,1102,0.47,-2.72,1076
15359,Kontinente,australisch,2021,202111,1067,1097,-0.47,-2.73,1073
15360,Kontinente,australisch,2021,202112,1070,1084,0.28,-1.29,1072
15361,Kontinente,australisch,2020,202001,1154,1098,0.09,5.1,1131
15362,Kontinente,australisch,2020,202002,1142,1095,-1.04,4.29,1135
15363,Kontinente,australisch,2020,202003,1129,1098,-1.14,2.82,1137
15364,Kontinente,australisch,2020,202004,1117,1120,-1.06,-0.27,1137
15365,Kontinente,australisch,2020,202005,1115,1119,-0.18,-0.36,1137
15366,Kontinente,australisch,2020,202006,1105,1122,-0.9,-1.52,1135
15367,Kontinente,australisch,2020,202007,1098,1124,-0.63,-2.31,1133
15368,Kontinente,australisch,2020,202008,1098,1127,0,-2.57,1131
15369,Kontinente,australisch,2020,202009,1098,1132,0,-3,1128
15370,Kontinente,australisch,2020,202010,1102,1165,0.36,-5.41,1123
15371,Kontinente,australisch,2020,202011,1097,1162,-0.45,-5.59,1117
15372,Kontinente,australisch,2020,202012,1084,1153,-1.19,-5.98,1112
15373,Kontinente,australisch,2019,201901,1098,1038,0.09,5.78,1078
15374,Kontinente,australisch,2019,201902,1095,1047,-0.27,4.58,1082
15375,Kontinente,australisch,2019,201903,1098,1050,0.27,4.57,1086
15376,Kontinente,australisch,2019,201904,1120,1065,2,5.16,1091
15377,Kontinente,australisch,2019,201905,1119,,-0.09,,1094
15378,Kontinente,australisch,2019,201906,1122,1065,0.27,5.35,1098
15379,Kontinente,australisch,2019,201907,1124,1068,0.18,5.24,1103
15380,Kontinente,australisch,2019,201908,1127,1070,0.27,5.33,1108
15381,Kontinente,australisch,2019,201909,1132,1089,0.44,3.95,1111
15382,Kontinente,australisch,2019,201910,1165,1101,2.92,5.81,1117
15383,Kontinente,australisch,2019,201911,1162,1103,-0.26,5.35,1122
15384,Kontinente,australisch,2019,201912,1153,1097,-0.77,5.1,1126
15385,Kontinente,australisch,2018,201801,1038,1241,0.19,-16.36,1142
15386,Kontinente,australisch,2018,201802,1047,1207,0.87,-13.26,1129
15387,Kontinente,australisch,2018,201803,1050,1201,0.29,-12.57,1116
15388,Kontinente,australisch,2018,201804,1065,1211,1.43,-12.06,1104
15389,Kontinente,australisch,2018,201805,,1221,,,
15390,Kontinente,australisch,2018,201806,1065,1218,,-12.56,1080
15391,Kontinente,australisch,2018,201807,1068,1200,0.28,-11,1068
15392,Kontinente,australisch,2018,201808,1070,1147,0.19,-6.71,1061
15393,Kontinente,australisch,2018,201809,1089,1088,1.78,0.09,1061
15394,Kontinente,australisch,2018,201810,1101,1083,1.1,1.66,1062
15395,Kontinente,australisch,2018,201811,1103,1058,0.18,4.25,1067
15396,Kontinente,australisch,2018,201812,1097,1036,-0.54,5.89,1072
15397,Kontinente,australisch,2017,201701,1241,1212,-0.32,2.39,1228
15398,Kontinente,australisch,2017,201702,1207,1180,-2.74,2.29,1230
15399,Kontinente,australisch,2017,201703,1201,1203,-0.5,-0.17,1230
15400,Kontinente,australisch,2017,201704,1211,1210,0.83,0.08,1230
15401,Kontinente,australisch,2017,201705,1221,1231,0.83,-0.81,1229
15402,Kontinente,australisch,2017,201706,1218,1232,-0.25,-1.14,1228
15403,Kontinente,australisch,2017,201707,1200,1225,-1.48,-2.04,1226
15404,Kontinente,australisch,2017,201708,1147,1217,-4.42,-5.75,1220
15405,Kontinente,australisch,2017,201709,1088,1241,-5.14,-12.33,1207
15406,Kontinente,australisch,2017,201710,1083,1253,-0.46,-13.57,1193
15407,Kontinente,australisch,2017,201711,1058,1254,-2.31,-15.63,1177
15408,Kontinente,australisch,2017,201712,1036,1245,-2.08,-16.79,1159
15409,Kontinente,australisch,2016,201601,1212,1189,-0.41,1.93,1200
15410,Kontinente,australisch,2016,201602,1180,1172,-2.64,0.68,1201
15411,Kontinente,australisch,2016,201603,1203,1200,1.95,0.25,1201
15412,Kontinente,australisch,2016,201604,1210,1211,0.58,-0.08,1201
15413,Kontinente,australisch,2016,201605,1231,1217,1.74,1.15,1202
15414,Kontinente,australisch,2016,201606,1232,1179,0.08,4.5,1206
15415,Kontinente,australisch,2016,201607,1225,1156,-0.57,5.97,1212
15416,Kontinente,australisch,2016,201608,1217,1178,-0.65,3.31,1215
15417,Kontinente,australisch,2016,201609,1241,1213,1.97,2.31,1218
15418,Kontinente,australisch,2016,201610,1253,1225,0.97,2.29,1220
15419,Kontinente,australisch,2016,201611,1254,1220,0.08,2.79,1223
15420,Kontinente,australisch,2016,201612,1245,1217,-0.72,2.3,1225
15421,Kontinente,australisch,2015,201501,1189,1122,0.85,5.97,1159
15422,Kontinente,australisch,2015,201502,1172,1111,-1.43,5.49,1164
15423,Kontinente,australisch,2015,201503,1200,1132,2.39,6.01,1170
15424,Kontinente,australisch,2015,201504,1211,1147,0.92,5.58,1175
15425,Kontinente,australisch,2015,201505,1217,1151,0.5,5.73,1180
15426,Kontinente,australisch,2015,201506,1179,1144,-3.12,3.06,1183
15427,Kontinente,australisch,2015,201507,1156,1142,-1.95,1.23,1184
15428,Kontinente,australisch,2015,201508,1178,1152,1.9,2.26,1187
15429,Kontinente,australisch,2015,201509,1213,1169,2.97,3.76,1190
15430,Kontinente,australisch,2015,201510,1225,1193,0.99,2.68,1193
15431,Kontinente,australisch,2015,201511,1220,1196,-0.41,2.01,1195
15432,Kontinente,australisch,2015,201512,1217,1179,-0.25,3.22,1198
15433,Kontinente,australisch,2014,201401,1122,1049,1.17,6.96,1087
15434,Kontinente,australisch,2014,201402,1111,1045,-0.98,6.32,1092
15435,Kontinente,australisch,2014,201403,1132,1059,1.89,6.89,1098
15436,Kontinente,australisch,2014,201404,1147,1068,1.33,7.4,1105
15437,Kontinente,australisch,2014,201405,1151,1073,0.35,7.27,1111
15438,Kontinente,australisch,2014,201406,1144,1079,-0.61,6.02,1117
15439,Kontinente,australisch,2014,201407,1142,1061,-0.17,7.63,1123
15440,Kontinente,australisch,2014,201408,1152,1084,0.88,6.27,1129
15441,Kontinente,australisch,2014,201409,1169,1100,1.48,6.27,1135
15442,Kontinente,australisch,2014,201410,1193,1126,2.05,5.95,1140
15443,Kontinente,australisch,2014,201411,1196,1113,0.25,7.46,1147
